key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
30:32.0,7.3,2010-05-03 20:30:32 UTC,-73.976538,40.755762,-73.959461,40.763329,1
41:33.0,12.1,2011-05-25 22:41:33 UTC,-73.983548,40.726099,-73.984399,40.691472,3
07:00.0,8.5,2011-09-25 02:07:00 UTC,0,0,0,0,1
43:00.0,6.9,2009-05-13 07:43:00 UTC,-73.981818,40.783335,-73.96748,40.803038,1
42:01.0,13.7,2009-06-24 19:42:01 UTC,-74.001837,40.732437,-73.957734,40.769518,1
16:00.0,3.3,2011-06-06 13:16:00 UTC,-73.972987,40.7904,-73.96814,40.797218,1
05:00.0,5.5,2013-08-13 22:05:00 UTC,-73.984833,40.724207,-73.986985,40.733497,1
14:55.0,11.5,2014-04-16 19:14:55 UTC,-73.982912,40.76426,-73.990407,40.75069,1
29:14.0,4.5,2015-05-23 21:29:14 UTC,-73.98357391,40.76544189,-73.97546387,40.76521683,1
32:00.0,16.1,2010-05-27 01:32:00 UTC,-73.981497,40.776205,-74.01464,40.708183,1
39:35.0,11.7,2011-06-01 22:39:35 UTC,-73.992091,40.748239,-73.952414,40.772895,1
43:12.0,8.5,2011-07-19 23:43:12 UTC,0,0,0,0,1
08:00.0,9,2014-09-22 17:08:00 UTC,-73.99801,40.75608,-73.98273,40.77334,1
39:33.0,6.5,2009-11-27 14:39:33 UTC,-73.964714,40.769757,-73.982117,40.774973,1
37:00.0,5,2013-03-23 12:37:00 UTC,-74.000407,40.714337,-74.000503,40.718452,1
51:14.0,6.1,2009-01-17 19:51:14 UTC,-73.955641,40.772606,-73.971135,40.755318,1
34:59.0,12,2013-08-17 22:34:59 UTC,-73.991512,40.726929,-73.977929,40.763074,1
41:41.0,12,2014-09-26 19:41:41 UTC,0,0,0,0,1
21:45.0,8.5,2014-11-02 21:21:45 UTC,-73.980556,40.748284,-73.999545,40.728622,1
00:44.0,9,2015-01-17 21:00:44 UTC,-73.96628571,40.76172638,-73.96056366,40.77027512,1
08:00.0,13.3,2010-04-02 03:08:00 UTC,-73.992338,40.724155,-73.931653,40.699268,1
07:02.0,9.7,2010-04-16 21:07:02 UTC,-73.99171,40.758915,-73.988093,40.733613,1
43:44.0,5.3,2012-03-04 22:43:44 UTC,-73.99716,40.742155,-74.005573,40.726273,1
37:00.0,10.5,2012-07-10 09:37:00 UTC,-73.983825,40.738307,-73.957293,40.766155,1
56:00.0,8.9,2009-06-21 18:56:00 UTC,-74.004737,40.751987,-73.974168,40.743227,5
55:47.0,13.7,2010-03-10 07:55:47 UTC,-73.992392,40.71515,-73.971869,40.688143,1
48:21.0,8.1,2010-09-13 08:48:21 UTC,-73.975152,40.756832,-73.965323,40.765873,1
44:45.0,10.9,2011-06-22 21:44:45 UTC,-74.014483,40.71451,-73.982215,40.740178,1
39:00.0,6.1,2010-01-23 12:39:00 UTC,-73.986405,40.745185,-73.989025,40.752668,1
05:00.0,4.9,2011-03-16 17:05:00 UTC,-73.964922,40.764382,-73.954068,40.778877,1
24:00.0,5.7,2011-10-07 12:24:00 UTC,-73.971523,40.75743,-73.98203,40.744883,2
34:41.0,6,2012-10-05 13:34:41 UTC,-73.956865,40.774874,-73.955842,40.784669,1
08:18.0,6.5,2015-06-16 21:08:18 UTC,-73.97768402,40.76330566,-73.97769165,40.75357437,1
15:27.0,5.7,2010-10-18 11:15:27 UTC,-73.993252,40.752388,-73.987604,40.765374,1
06:14.0,6,2014-12-18 08:06:14 UTC,-73.988374,40.759217,-73.991075,40.770689,1
38:00.0,3.7,2009-01-19 10:38:00 UTC,-73.98708,40.741545,-73.990558,40.736778,1
58:00.0,4.9,2009-05-15 12:58:00 UTC,-73.965368,40.763128,-73.956642,40.774873,1
02:07.0,7,2014-06-20 01:02:07 UTC,-73.995163,40.744714,-73.999739,40.728509,1
46:00.0,10.9,2009-02-08 10:46:00 UTC,-73.998053,40.722607,-73.96563,40.76218,1
51:00.0,6.5,2010-05-05 19:51:00 UTC,-73.951573,40.773733,-73.959827,40.761932,1
59:00.0,13.3,2011-11-13 12:59:00 UTC,-73.955707,40.778757,-73.990922,40.74053,1
21:59.0,4.1,2009-01-14 08:21:59 UTC,-73.986869,40.758182,-73.977844,40.764209,1
42:00.0,6.9,2010-02-22 07:42:00 UTC,-73.996573,40.748843,-73.995178,40.750753,1
11:00.0,15,2014-04-08 14:11:00 UTC,-73.966193,40.758177,-73.991642,40.74908,1
48:12.0,22.5,2014-06-14 20:48:12 UTC,-73.991447,40.75005,-73.934919,40.769477,2
21:00.0,12.1,2009-06-25 16:21:00 UTC,-74.007773,40.725133,-73.971308,40.76391,1
24:09.0,20,2013-10-06 04:24:09 UTC,-73.960074,40.762443,-73.991058,40.751086,1
30:00.0,15,2013-12-12 09:30:00 UTC,-73.989695,40.735492,-73.97828,40.754775,1
24:27.0,8.5,2015-01-02 23:24:27 UTC,-73.97823334,40.7618866,-73.99219513,40.74868011,3
53:00.0,5.5,2014-05-31 14:53:00 UTC,-73.991192,40.739212,-74.00175,40.72844,1
02:00.0,4.9,2011-02-09 14:02:00 UTC,-73.987447,40.741957,-73.977993,40.754168,2
29:00.0,4.9,2012-05-17 20:29:00 UTC,-73.986092,40.751682,-73.977242,40.760292,1
30:17.0,2.5,2012-08-28 23:30:17 UTC,-73.959008,40.712517,-73.959132,40.712184,1
32:09.0,10.5,2012-01-14 14:32:09 UTC,-73.952301,40.784013,-73.973045,40.748868,1
55:00.0,5.7,2011-07-03 13:55:00 UTC,-73.989708,40.73873,-73.997613,40.724167,2
42:29.0,11,2012-11-16 12:42:29 UTC,-73.950396,40.783667,-73.961248,40.760961,1
24:04.0,10,2013-02-26 09:24:04 UTC,-73.94952,40.780422,-73.972101,40.76229,1
51:53.0,57.33,2014-10-19 09:51:53 UTC,-73.776721,40.645324,-73.983183,40.748877,2
07:00.0,49.8,2011-11-03 23:07:00 UTC,-73.78555,40.64205,-73.980793,40.749187,1
46:49.0,8.5,2014-09-27 11:46:49 UTC,-73.992148,40.754051,-73.975903,40.748717,1
05:18.0,13.5,2015-03-09 20:05:18 UTC,-73.96829224,40.76164246,-73.99909973,40.73936844,1
48:38.0,5,2015-03-28 10:48:38 UTC,-73.99941254,40.74410629,-73.98988342,40.74726868,1
34:00.0,6.5,2009-01-28 22:34:00 UTC,-73.994023,40.75171,-73.976773,40.755773,1
09:09.0,12.9,2009-03-21 10:09:09 UTC,-73.972626,40.785846,-73.994321,40.736666,1
51:18.0,6.1,2010-10-21 14:51:18 UTC,-73.997519,40.73614,-74.007986,40.736214,1
38:00.0,3.5,2013-02-05 23:38:00 UTC,-74.01589,40.711205,-74.013135,40.715037,2
55:17.0,9,2015-01-05 12:55:17 UTC,-73.9884491,40.7259407,-73.989151,40.72842026,1
15:36.0,6.7,2009-03-19 16:15:36 UTC,-74.000548,40.737311,-73.993162,40.734975,1
50:00.0,5.3,2009-11-13 18:50:00 UTC,-73.951788,40.782128,-73.961878,40.776735,1
51:00.0,5.5,2013-06-25 18:51:00 UTC,-73.963975,40.773902,-73.95411,40.784472,1
08:00.0,7.7,2010-01-11 18:08:00 UTC,-73.985653,40.747188,-73.98329,40.730267,1
32:00.0,12.9,2010-07-11 13:32:00 UTC,-73.97274,40.753488,-74.006575,40.741452,1
33:22.0,4.5,2011-11-16 14:33:22 UTC,-73.958326,40.768777,-73.95916,40.763442,2
25:46.0,9.5,2013-05-25 20:25:46 UTC,-73.986004,40.749766,-74.003312,40.724212,1
42:54.0,6,2013-06-17 16:42:54 UTC,-73.98626,40.75845,-73.982653,40.771674,3
31:00.0,6.1,2009-11-20 00:31:00 UTC,-73.988137,40.73474,-73.983568,40.74645,1
46:00.0,12.1,2012-06-20 15:46:00 UTC,-73.985428,40.744102,-73.958588,40.770407,2
09:05.0,10.5,2012-12-16 02:09:05 UTC,-73.91406,40.765092,-73.950657,40.745017,1
46:38.0,8,2014-04-19 15:46:38 UTC,-73.994767,40.731799,-73.986516,40.742846,1
35:00.0,8.5,2014-05-26 21:35:00 UTC,-73.977425,40.752052,-73.9815,40.775147,2
37:37.0,12.5,2015-04-07 18:37:37 UTC,-73.97177124,40.75571823,-73.97831726,40.76189423,1
51:30.0,4.5,2011-05-27 09:51:30 UTC,-74.005991,40.735314,-73.998334,40.745446,1
35:00.0,13.3,2012-01-06 18:35:00 UTC,-74.006893,40.712272,-73.989375,40.734032,5
44:00.0,6.9,2012-05-24 05:44:00 UTC,-73.999842,40.761572,-73.982845,40.755652,1
04:07.0,3.5,2014-04-30 09:04:07 UTC,-74.005821,40.745254,-74.000546,40.752709,1
09:32.0,9.5,2014-09-26 18:09:32 UTC,-73.959509,40.814332,-73.939583,40.805312,1
43:43.0,22.1,2009-02-02 08:43:43 UTC,-73.996359,40.686204,-73.972373,40.762092,1
09:00.0,5.3,2010-10-05 22:09:00 UTC,-74.00672,40.743813,-73.994987,40.760258,1
09:00.0,2.5,2011-02-22 14:09:00 UTC,0,0,0,0,5
43:29.0,6.5,2011-09-06 20:43:29 UTC,-73.987366,40.739465,-74.002286,40.74703,1
02:30.0,12.5,2013-05-31 05:02:30 UTC,0,0,0,0,1
42:00.0,10,2014-11-23 08:42:00 UTC,-73.926197,40.7624,-73.966622,40.762552,1
51:38.0,24.5,2015-06-22 17:51:38 UTC,-73.99882507,40.7496376,-74.01074219,40.70959473,4
31:00.0,7.7,2009-02-06 23:31:00 UTC,-73.988933,40.757277,-73.975883,40.742218,5
20:09.0,14.1,2009-06-30 10:20:09 UTC,0,0,0,0,1
50:00.0,5.7,2010-07-12 10:50:00 UTC,-73.992488,40.730615,-74.001482,40.717792,1
59:17.0,28,2015-06-08 01:59:17 UTC,0,0,0,0,1
18:00.0,6.5,2009-01-27 15:18:00 UTC,-73.973787,40.747695,-73.986315,40.746973,5
45:25.0,7.3,2009-03-01 16:45:25 UTC,-73.993656,40.75711,-73.980168,40.741778,1
00:42.0,7.7,2011-10-26 23:00:42 UTC,-73.981439,40.760569,-73.957854,40.779309,1
02:08.0,10,2013-12-12 19:02:08 UTC,-74.002595,40.737675,-73.987135,40.729482,1
41:00.0,10.1,2010-11-21 01:41:00 UTC,-74.0045,40.742143,-73.99433,40.720412,1
13:00.0,6.5,2011-03-11 18:13:00 UTC,-73.962018,40.779402,-73.981495,40.773565,2
22:11.0,6,2014-08-18 06:22:11 UTC,-73.977999,40.778626,-73.979161,40.764625,1
44:11.0,16.5,2015-01-08 11:44:11 UTC,-73.97943878,40.75250244,-73.95565796,40.76410294,1
54:52.0,8.5,2015-05-26 17:54:52 UTC,-73.99092102,40.7422142,-73.98013306,40.76073837,1
45:00.0,17.3,2011-12-24 11:45:00 UTC,-73.987938,40.76025,-74.014335,40.70369,2
49:23.0,10.5,2012-10-10 07:49:23 UTC,-73.988581,40.764449,-73.98576,40.739091,1
57:02.0,15,2015-04-09 22:57:02 UTC,-73.96577454,40.76523209,-73.99700928,40.75635147,1
20:00.0,23.5,2013-06-07 22:20:00 UTC,-73.990597,40.75622,-73.96239,40.719847,1
54:00.0,10.1,2011-10-24 22:54:00 UTC,-73.990602,40.7611,-73.960025,40.77958,2
49:00.0,17.7,2011-11-21 18:49:00 UTC,-73.989503,40.753248,-73.974107,40.795577,2
27:00.0,9,2014-10-16 17:27:00 UTC,-73.963035,40.772385,-73.98132,40.77116,3
34:00.0,6.9,2009-06-12 10:34:00 UTC,-73.979668,40.739275,-73.975107,40.756322,1
41:00.0,7.3,2012-06-17 01:41:00 UTC,-73.995732,40.724963,-73.979377,40.751408,2
22:00.0,21.5,2012-12-27 23:22:00 UTC,-73.98495,40.759487,-73.970597,40.694542,6
40:32.0,9.7,2010-02-02 12:40:32 UTC,-73.995494,40.752919,-73.977412,40.743828,1
31:00.0,5.7,2012-05-28 19:31:00 UTC,-73.984202,40.744187,-73.97462,40.761423,1
42:43.0,13,2015-05-14 22:42:43 UTC,-73.98090363,40.75609589,-73.95862579,40.76633835,1
08:15.0,10.5,2013-02-27 16:08:15 UTC,-73.968574,40.750493,-73.975654,40.755957,1
09:18.0,9,2015-03-31 07:09:18 UTC,-73.94857788,40.78320313,-73.95526886,40.76516342,1
50:00.0,7.3,2011-10-05 20:50:00 UTC,-73.961407,40.765273,-73.954393,40.78403,2
32:00.0,8.5,2014-05-14 07:32:00 UTC,-73.986492,40.734067,-73.988017,40.752412,1
44:35.0,23,2015-02-06 14:44:35 UTC,-73.78701019,40.64413834,-73.81063843,40.69221878,2
37:00.0,13.7,2009-03-24 11:37:00 UTC,-73.9881,40.754748,-73.99727,40.72563,1
33:13.0,16.9,2011-07-30 07:33:13 UTC,-73.884801,40.755707,-73.980472,40.765556,1
20:00.0,13.7,2011-09-24 23:20:00 UTC,-73.953603,40.779203,-73.995763,40.726701,3
07:00.0,29.3,2011-12-22 11:07:00 UTC,-73.94238,40.837712,-73.864372,40.769985,2
40:00.0,6.5,2014-11-03 12:40:00 UTC,-73.961151,40.774578,-73.972251,40.78564,1
41:30.0,10.9,2012-05-18 18:41:30 UTC,-73.988455,40.758432,-73.983816,40.730147,1
11:00.0,7,2014-06-15 17:11:00 UTC,-73.99542,40.759662,-73.987607,40.751247,1
50:51.0,6.3,2009-02-24 15:50:51 UTC,-74.009954,40.712692,-73.998542,40.725977,1
12:00.0,6.5,2011-03-07 09:12:00 UTC,-73.969493,40.755478,-73.975225,40.75692,1
43:19.0,6.5,2011-03-18 06:43:19 UTC,-73.994123,40.75128,-73.970886,40.749325,1
33:00.0,13.3,2011-05-22 20:33:00 UTC,-73.971717,40.752085,-73.964333,40.803332,1
05:00.0,7.3,2011-12-31 21:05:00 UTC,-73.988547,40.748765,-74.000815,40.718127,1
05:44.0,4.5,2013-06-03 11:05:44 UTC,-73.989448,40.756953,-73.996338,40.763157,1
46:00.0,3.7,2010-12-14 14:46:00 UTC,-73.969157,40.759,-73.968763,40.764617,1
53:01.0,9.3,2011-05-18 13:53:01 UTC,-73.963388,40.777838,-73.976731,40.758123,1
16:06.0,13.5,2012-09-23 11:16:06 UTC,-73.980603,40.764505,-74.001465,40.719944,1
19:34.0,14,2013-08-16 19:19:34 UTC,-73.963453,40.774263,-73.978533,40.786097,2
05:00.0,49.15,2009-04-10 16:05:00 UTC,-73.789652,40.643633,-73.987165,40.768555,1
11:00.0,15.3,2010-01-02 20:11:00 UTC,-73.994527,40.75059,-73.952765,40.806227,1
09:22.0,9.3,2010-08-07 10:09:22 UTC,-73.995457,40.744187,-74.012858,40.706472,1
19:00.0,30.8,2013-01-31 11:19:00 UTC,-73.951762,40.777862,-73.87095,40.774147,1
03:50.0,20,2015-02-27 17:03:50 UTC,-74.00331879,40.72745514,-73.96446991,40.76437759,1
29:28.0,15.7,2011-02-26 01:29:28 UTC,-73.984959,40.768848,-73.989591,40.719338,2
19:00.0,7.5,2013-06-01 00:19:00 UTC,-73.98793,40.732222,-73.99051,40.745937,1
00:52.0,5,2014-09-21 15:00:52 UTC,-73.898081,40.749597,-73.98109,40.746147,1
42:44.0,12.5,2015-06-04 12:42:44 UTC,-73.97270966,40.75974274,-73.99119568,40.75030899,1
41:40.0,10.1,2009-05-20 07:41:40 UTC,-73.955771,40.76836,-73.979528,40.783726,1
01:30.0,9,2012-09-24 00:01:30 UTC,-73.985617,40.763165,-73.977607,40.742209,1
54:00.0,36.1,2009-01-31 19:54:00 UTC,-73.985878,40.756633,-73.798408,40.667288,2
19:42.0,3.7,2011-08-26 14:19:42 UTC,-73.973026,40.786796,-73.978254,40.777936,1
51:00.0,12.1,2009-10-02 22:51:00 UTC,-74.004532,40.707465,-73.977908,40.745633,5
03:37.0,11.7,2012-02-07 10:03:37 UTC,-73.99211,40.752057,-74.006645,40.728161,2
29:00.0,3.7,2012-08-01 02:29:00 UTC,-73.984174,40.758893,-73.989832,40.752624,1
22:49.0,4,2014-10-09 08:22:49 UTC,-73.987297,40.739905,-73.987768,40.735363,1
59:00.0,6.5,2014-12-13 09:59:00 UTC,-74.00557,40.73857,-73.99439,40.74606,1
21:41.0,8.5,2009-03-10 18:21:41 UTC,-73.97936,40.73897,-73.992294,40.753787,1
55:00.0,5.3,2010-07-21 18:55:00 UTC,-73.99203,40.754957,-73.987865,40.743943,1
40:26.0,8.1,2012-02-09 20:40:26 UTC,-73.994535,40.690711,-74.004799,40.713773,1
14:58.0,13.5,2014-04-07 09:14:58 UTC,-74.00885,40.714063,-73.98377,40.75544,1
08:51.0,8,2014-12-09 22:08:51 UTC,-73.962215,40.795167,-73.960961,40.813934,1
21:31.0,18.1,2012-07-15 12:21:31 UTC,-73.9718,40.794987,-74.013535,40.716601,1
04:34.0,10.5,2013-11-26 02:04:34 UTC,-73.960403,40.713011,-73.92932,40.702702,1
02:26.0,11.5,2014-07-19 22:02:26 UTC,-73.962195,40.763312,-73.913472,40.745753,1
56:00.0,8.9,2010-01-17 02:56:00 UTC,-73.98432,40.761908,-73.95595,40.77034,1
32:00.0,6.5,2011-04-30 23:32:00 UTC,-73.98605,40.740312,-73.991563,40.726738,5
03:00.0,13.5,2013-06-21 21:03:00 UTC,-73.986422,40.751252,-73.971353,40.798205,1
55:03.0,6,2012-12-08 12:55:03 UTC,-73.993013,40.729748,-74.003696,40.737039,1
28:00.0,23.5,2014-02-24 06:28:00 UTC,-73.927782,40.75631,-73.986112,40.692372,1
20:00.0,4.9,2010-05-28 09:20:00 UTC,-73.982177,40.745862,-73.974468,40.756745,5
08:29.0,5.7,2012-08-22 22:08:29 UTC,-73.973573,40.760184,-73.953564,40.767392,1
41:04.0,6,2015-03-06 21:41:04 UTC,-74.0010376,40.73149872,-73.99028778,40.72655869,1
48:05.0,6.1,2010-10-19 06:48:05 UTC,-73.963992,40.773813,-73.945707,40.777715,1
13:00.0,4.1,2011-06-19 15:13:00 UTC,-73.961237,40.760813,-73.966457,40.757383,1
46:27.0,10.9,2009-12-22 03:46:27 UTC,-73.879915,40.73708,-73.829062,40.713376,1
49:00.0,19.3,2011-01-17 23:49:00 UTC,-73.870852,40.773737,-73.918643,40.7387,2
09:38.0,9.7,2011-01-20 14:09:38 UTC,-74.005207,40.737129,-73.975653,40.754583,1
55:37.0,4.5,2012-03-04 01:55:37 UTC,-73.99247,40.724938,-73.992529,40.718845,1
57:43.0,36.1,2012-05-19 02:57:43 UTC,-74.005771,40.733176,-73.863328,40.82152,2
55:00.0,9,2012-10-11 18:55:00 UTC,-73.99657,40.690783,-73.976548,40.682672,4
52:23.0,9,2013-01-13 12:52:23 UTC,-73.980104,40.782896,-73.98236,40.760445,1
13:00.0,4,2013-12-10 11:13:00 UTC,-73.996612,40.742772,-74.000905,40.73677,1
32:05.0,14.5,2010-08-27 00:32:05 UTC,-74.003156,40.731486,-73.977821,40.79138,2
04:38.0,24.5,2015-05-16 02:04:38 UTC,-73.97820282,40.76358032,-74.00163269,40.68476486,1
19:12.0,9.5,2015-06-01 22:19:12 UTC,-73.96947479,40.78530121,-73.98425293,40.76564789,3
15:00.0,5.7,2010-01-14 19:15:00 UTC,-73.97518,40.782557,-73.988703,40.777837,1
06:53.0,4.5,2010-01-29 16:06:53 UTC,-73.939348,40.804915,-73.947015,40.803355,1
20:12.0,14.9,2011-03-24 22:20:12 UTC,-73.940342,40.80048,-73.878731,40.826693,1
13:59.0,8.9,2011-08-03 11:13:59 UTC,-73.9449,40.7751,-73.9697,40.7623,3
58:00.0,6.5,2013-09-29 07:58:00 UTC,-74.007085,40.734692,-73.99005,40.739172,1
34:59.0,12,2014-02-14 22:34:59 UTC,-73.990149,40.753863,-73.99083,40.758781,1
07:51.0,13.5,2015-01-04 20:07:51 UTC,-73.97112274,40.75611115,-73.9756012,40.78944016,1
03:00.0,5.3,2009-09-15 08:03:00 UTC,-73.968177,40.769853,-73.957682,40.782387,2
16:32.0,15.5,2013-03-05 13:16:32 UTC,-73.999909,40.733099,-73.983231,40.696821,1
17:00.0,9.5,2013-02-16 14:17:00 UTC,-73.997163,40.722312,-73.988537,40.748742,1
29:00.0,6.5,2013-02-25 09:29:00 UTC,-73.98073,40.76058,-73.991755,40.759762,1
22:37.0,5,2013-05-03 22:22:37 UTC,-73.977782,40.78689,-73.973136,40.796259,1
38:56.0,9.5,2015-05-30 22:38:56 UTC,-73.9888916,40.74832535,-73.98726654,40.72908783,1
58:00.0,12.5,2009-05-30 03:58:00 UTC,-73.997207,40.763683,-73.94818,40.782812,1
42:04.0,16.1,2012-01-15 20:42:04 UTC,-73.976309,40.751634,-74.014854,40.709044,1
38:00.0,7.5,2012-09-15 12:38:00 UTC,-73.989262,40.755323,-73.987957,40.75744,1
39:00.0,5,2012-10-27 02:39:00 UTC,-73.990797,40.724355,-74.000062,40.727062,2
24:00.0,49.57,2009-12-08 06:24:00 UTC,-73.776713,40.645447,-73.980527,40.770763,1
40:00.0,22.1,2011-06-19 01:40:00 UTC,-73.992632,40.725333,-73.951342,40.730323,1
13:00.0,12.1,2012-06-17 14:13:00 UTC,-73.973735,40.747927,-73.986357,40.775677,6
58:00.0,5.3,2012-08-15 11:58:00 UTC,-74.001227,40.736362,-73.996073,40.726637,1
42:00.0,14.5,2013-06-09 13:42:00 UTC,-74.004507,40.741932,-74.005212,40.705272,1
09:35.0,4.5,2014-05-08 12:09:35 UTC,-73.955706,40.779737,-73.961877,40.779494,1
00:35.0,4.9,2009-04-11 15:00:35 UTC,-73.991416,40.751144,-74.001832,40.755832,2
48:00.0,7.3,2010-05-04 10:48:00 UTC,-73.954227,40.764255,-73.955427,40.782583,1
47:00.0,4.1,2012-03-02 16:47:00 UTC,-73.959428,40.777913,-73.953847,40.779628,1
58:46.0,6,2015-05-01 15:58:46 UTC,-73.9686203,40.76152039,-73.97511292,40.7517395,1
57:45.0,8.1,2011-12-06 19:57:45 UTC,-73.967758,40.767799,-73.977372,40.784766,1
22:49.0,10.1,2012-07-09 06:22:49 UTC,-73.97497,40.782759,-73.939549,40.805265,1
05:51.0,11,2013-03-06 10:05:51 UTC,-73.957898,40.779437,-73.981762,40.756358,1
29:56.0,11,2013-05-24 21:29:56 UTC,-73.936023,40.814969,-73.935566,40.846771,1
56:59.0,9.4,2009-02-07 23:56:59 UTC,-73.865791,40.771198,-73.909731,40.759515,1
28:00.0,6.1,2009-03-23 07:28:00 UTC,-73.983033,40.74217,-73.970815,40.761075,1
23:50.0,24.1,2010-06-14 20:23:50 UTC,-73.782133,40.644869,-73.924678,40.69249,1
25:00.0,5,2014-01-20 20:25:00 UTC,-73.991745,40.749922,-73.989692,40.740547,1
44:47.0,3.5,2014-02-13 11:44:47 UTC,-73.961467,40.774189,-73.958119,40.778721,1
40:16.0,18,2014-03-18 13:40:16 UTC,-73.987114,40.71832,-73.952986,40.772092,1
34:07.0,5,2015-01-31 02:34:07 UTC,-73.99332428,40.74293137,-74.00720978,40.73700333,1
45:49.0,6.1,2009-08-18 10:45:49 UTC,-73.924393,40.744035,-73.943658,40.746703,1
33:00.0,6.5,2009-09-02 20:33:00 UTC,-73.938753,40.762757,-73.9123,40.753932,1
28:05.0,8.5,2012-07-29 02:28:05 UTC,-74.002982,40.733471,-73.980818,40.764137,2
08:00.0,17,2012-09-11 22:08:00 UTC,-74.002745,40.739927,-73.954677,40.780765,1
36:20.0,8.5,2014-03-05 02:36:20 UTC,-73.992032,40.749945,-74.003459,40.720425,1
45:50.0,19,2015-04-10 01:45:50 UTC,-74.00462341,40.71994781,-73.97566223,40.78200531,1
07:03.0,23.5,2012-10-22 21:07:03 UTC,-73.999557,40.745475,-73.9395,40.808624,1
51:04.0,5,2012-10-28 06:51:04 UTC,-73.984497,40.764413,-73.971187,40.759184,1
01:49.0,16.5,2015-02-02 01:01:49 UTC,-73.98538208,40.74161911,-73.92014313,40.75632858,1
50:05.0,13.5,2015-03-29 09:50:05 UTC,-73.96196747,40.81247711,-73.94955444,40.78115082,4
09:00.0,16,2012-11-25 00:09:00 UTC,-73.983332,40.77133,-73.949402,40.793755,1
50:50.0,4.9,2009-08-08 21:50:50 UTC,-73.988977,40.721068,-73.982368,40.732064,1
44:38.0,10.1,2009-10-09 07:44:38 UTC,-73.965501,40.806041,-73.954578,40.787414,1
05:00.0,6.9,2011-06-27 11:05:00 UTC,-73.97529,40.745689,-73.989893,40.741252,1
46:00.0,10.5,2012-12-05 18:46:00 UTC,-73.986397,40.768307,-73.984,40.749252,6
57:46.0,7,2013-08-09 21:57:46 UTC,-73.987611,40.736065,-74.006088,40.723649,1
01:15.0,15.5,2014-06-21 16:01:15 UTC,-73.985618,40.749068,-74.000288,40.726519,1
30:00.0,10.5,2014-08-07 02:30:00 UTC,-73.979522,40.752155,-73.948598,40.783042,1
11:34.0,5,2015-03-03 11:11:34 UTC,-73.97496796,40.79030228,-73.97225189,40.79656219,1
52:07.0,14.7,2009-03-25 18:52:07 UTC,-73.940611,40.793048,-73.988379,40.762764,1
17:00.0,8.5,2010-05-16 10:17:00 UTC,-73.973203,40.755203,-73.999217,40.724953,5
40:10.0,14.1,2012-05-07 17:40:10 UTC,-73.998047,40.730339,-73.975384,40.763472,3
00:00.0,5.5,2012-10-17 11:00:00 UTC,-73.979978,40.748572,-73.986877,40.739757,1
47:00.0,13.3,2010-06-27 11:47:00 UTC,-74.015613,40.715933,-73.97971,40.759842,1
37:00.0,12.5,2012-12-03 23:37:00 UTC,-73.978772,40.684557,-73.98179,40.714545,1
04:57.0,54,2013-10-11 06:04:57 UTC,-74.004845,40.71913,-73.980996,40.693537,1
10:00.0,12.5,2014-10-11 20:10:00 UTC,-73.995692,40.716462,-74.006045,40.734662,1
01:01.0,5.7,2009-09-22 19:01:01 UTC,-73.97961,40.771326,-73.975764,40.781965,1
12:17.0,10.1,2010-10-14 21:12:17 UTC,-73.97639,40.770868,-73.97639,40.770868,1
06:00.0,6.1,2012-08-11 10:06:00 UTC,-73.96054,40.7757,-73.97509,40.782598,2
35:00.0,6.5,2014-07-16 10:35:00 UTC,-73.994628,40.741102,-73.987987,40.746582,1
11:00.0,20.5,2010-04-07 23:11:00 UTC,-73.781915,40.644812,-73.7191,40.631005,4
24:00.0,22.5,2013-12-15 18:24:00 UTC,-73.982525,40.731297,-73.956485,40.802977,1
02:37.0,6.2,2009-03-28 23:02:37 UTC,-73.976866,40.763822,-73.962151,40.767803,1
37:24.0,6.9,2010-12-04 07:37:24 UTC,-73.960085,40.762338,-73.984543,40.774946,1
16:00.0,8.9,2010-05-08 12:16:00 UTC,-73.988008,40.779343,-73.979083,40.758572,2
30:56.0,4.5,2011-12-11 16:30:56 UTC,-73.97394,40.791506,-73.966737,40.80396,1
06:09.0,6.9,2011-05-23 08:06:09 UTC,-73.962573,40.7726,-73.956101,40.783683,2
19:18.0,12.1,2011-02-03 12:19:18 UTC,-73.974392,40.751537,-73.953723,40.77931,1
39:17.0,5.7,2010-05-18 09:39:17 UTC,-73.968707,40.770104,-73.977761,40.758068,1
17:15.0,5.5,2013-11-26 14:17:15 UTC,-73.960113,40.769875,-73.954704,40.77785,1
04:00.0,30.83,2013-11-28 06:04:00 UTC,-73.976535,40.745105,-73.865332,40.770662,2
37:00.0,9.7,2010-10-23 18:37:00 UTC,-73.985,40.74833,-73.9821,40.772412,2
00:00.0,3.7,2011-06-16 16:00:00 UTC,-73.991018,40.748752,-73.994825,40.745283,1
09:00.0,6.9,2011-11-02 12:09:00 UTC,-73.986578,40.73702,-73.991315,40.748747,1
31:00.0,8.5,2013-04-25 00:31:00 UTC,-74.010137,40.72059,-73.992062,40.743832,1
12:26.0,18.5,2013-03-09 21:12:26 UTC,-73.968201,40.799952,-73.970489,40.753469,1
14:00.0,5.5,2013-12-10 13:14:00 UTC,-73.99278,40.753492,-73.986322,40.760715,1
51:55.0,6.1,2009-04-29 21:51:55 UTC,-73.995292,40.744148,-73.976097,40.733348,1
